volume,slice,band_pos,rel_pos,ratio,method,psnr,ssim
A00043324.npy,68,39,1.0,0.2,ddnm,22.0618226113333,0.6707116489239073
A00043324.npy,68,39,1.0,0.3,zerofill,17.78972540468241,0.49820938593955233
A00043324.npy,68,39,1.0,0.3,cs,30.53301918674222,0.9192324509231979
A00043324.npy,68,39,1.0,0.3,ddnm,33.935289742573744,0.9610495285196863
A00043324.npy,68,39,1.0,0.5,zerofill,23.7289986639573,0.6916337134258841
A00043324.npy,68,39,1.0,0.5,cs,35.73096736250142,0.9831652268747334
A00043324.npy,68,39,1.0,0.5,ddnm,37.748873639918884,0.9839177519018949
A00043677.npy,29,0,0.0,0.2,zerofill,11.456631262656135,0.3736478167774094
A00043677.npy,29,0,0.0,0.2,cs,12.780367164401444,0.6056876582022014
A00043677.npy,29,0,0.0,0.2,ddnm,19.65092190771482,0.754784332308305
A00043677.npy,29,0,0.0,0.3,zerofill,11.919555463082084,0.3892792637097669
A00043677.npy,29,0,0.0,0.3,cs,12.357573099592344,0.5930955868602246
A00043677.npy,29,0,0.0,0.3,ddnm,30.314260484053797,0.830195834639952
A00043677.npy,29,0,0.0,0.5,zerofill,27.403715371338244,0.7854119901028125
A00043677.npy,29,0,0.0,0.5,cs,34.1545542299838,0.9707724818781126
A00043677.npy,29,0,0.0,0.5,ddnm,32.959839890462185,0.9571231529577161
A00043677.npy,35,6,0.154,0.2,zerofill,19.41954982499032,0.47799644811332465
A00043677.npy,35,6,0.154,0.2,cs,24.29258487620502,0.7628869639669358
A00043677.npy,35,6,0.154,0.2,ddnm,27.886273132340232,0.8830492914977437
A00043677.npy,35,6,0.154,0.3,zerofill,20.879480833128103,0.6108149167349373
A00043677.npy,35,6,0.154,0.3,cs,30.193178575530656,0.9200623741464025
A00043677.npy,35,6,0.154,0.3,ddnm,31.655440703469967,0.9508957322892146
A00043677.npy,35,6,0.154,0.5,zerofill,23.130859665082653,0.7203290049257673
A00043677.npy,35,6,0.154,0.5,cs,35.93382326424376,0.9711998109334068
A00043677.npy,35,6,0.154,0.5,ddnm,37.84253759487656,0.9832167831304348
A00043677.npy,40,11,0.282,0.2,zerofill,14.96105186458243,0.45008759758678657
A00043677.npy,40,11,0.282,0.2,cs,15.213883179518204,0.6140055216144007
A00043677.npy,40,11,0.282,0.2,ddnm,29.868194938452348,0.8624619084483703
A00043677.npy,40,11,0.282,0.3,zerofill,14.717883640705452,0.4998834364888553
A00043677.npy,40,11,0.282,0.3,cs,16.516109967230758,0.7615009124793949
A00043677.npy,40,11,0.282,0.3,ddnm,15.498373880265657,0.774185322181137
A00043677.npy,40,11,0.282,0.5,zerofill,25.883672619858746,0.7330394053531476
A00043677.npy,40,11,0.282,0.5,cs,33.97639607514665,0.9676153121480567
A00043677.npy,40,11,0.282,0.5,ddnm,36.68487471981548,0.980034245250687
A00043677.npy,46,17,0.436,0.2,zerofill,17.63750049413467,0.5216535598686692
A00043677.npy,46,17,0.436,0.2,cs,25.206497322428426,0.8104594265226799
A00043677.npy,46,17,0.436,0.2,ddnm,28.451531214675963,0.8663924293904431
A00043677.npy,46,17,0.436,0.3,zerofill,17.698228163064474,0.5545139747377976
A00043677.npy,46,17,0.436,0.3,cs,28.118148987021286,0.8891545315311901
A00043677.npy,46,17,0.436,0.3,ddnm,31.676023302139402,0.9393684766251564
A00043677.npy,46,17,0.436,0.5,zerofill,25.55637983335756,0.7729268238591408
A00043677.npy,46,17,0.436,0.5,cs,33.94377476216418,0.9783056899925228
A00043677.npy,46,17,0.436,0.5,ddnm,35.93427382373096,0.9807290536113978
A00043677.npy,51,22,0.564,0.2,zerofill,14.568205589041014,0.46037663708299364
A00043677.npy,51,22,0.564,0.2,cs,16.31550505457274,0.7392060294131523
A00043677.npy,51,22,0.564,0.2,ddnm,29.455528219781158,0.8983682009244568
A00043677.npy,51,22,0.564,0.3,zerofill,21.563926631376596,0.6221049952131192
A00043677.npy,51,22,0.564,0.3,cs,28.466991984788397,0.9060372484790837
A00043677.npy,51,22,0.564,0.3,ddnm,32.22002169020594,0.9576370807600355
A00043677.npy,51,22,0.564,0.5,zerofill,22.388522626609806,0.7195954991896478
A00043677.npy,51,22,0.564,0.5,cs,35.49560334825963,0.9705579126615641
A00043677.npy,51,22,0.564,0.5,ddnm,38.13762671016799,0.9876604987044579
A00043677.npy,57,28,0.718,0.2,zerofill,17.417319573821082,0.5155601052199553
A00043677.npy,57,28,0.718,0.2,cs,27.05040479558879,0.8451081454659768
A00043677.npy,57,28,0.718,0.2,ddnm,30.11082886870154,0.9050148804200269
A00043677.npy,57,28,0.718,0.3,zerofill,14.264258035574358,0.5064597949634303
A00043677.npy,57,28,0.718,0.3,cs,14.912854084390839,0.7423351061491945
A00043677.npy,57,28,0.718,0.3,ddnm,31.831323105818235,0.9081771971567267
A00043677.npy,57,28,0.718,0.5,zerofill,27.432548204469253,0.7914085202396504
A00043677.npy,57,28,0.718,0.5,cs,35.975695213917845,0.9838329453368688
A00043677.npy,57,28,0.718,0.5,ddnm,37.00146794728498,0.9817332921009556
A00043677.npy,62,33,0.846,0.2,zerofill,18.498587888609748,0.5112001743138136
A00043677.npy,62,33,0.846,0.2,cs,26.310663562518993,0.8367965362036991
A00043677.npy,62,33,0.846,0.2,ddnm,29.77309385589087,0.9019548760852693
A00043677.npy,62,33,0.846,0.3,zerofill,23.05638899885451,0.6655767960895005
A00043677.npy,62,33,0.846,0.3,cs,30.32893888553117,0.939411993103702
A00043677.npy,62,33,0.846,0.3,ddnm,31.74648592150891,0.9510829160407934
A00043677.npy,62,33,0.846,0.5,zerofill,25.496952711840795,0.732736255887932
A00043677.npy,62,33,0.846,0.5,cs,34.17427448329377,0.9776228493546582
A00043677.npy,62,33,0.846,0.5,ddnm,34.497359383287375,0.9775268931169082
A00043677.npy,68,39,1.0,0.2,zerofill,12.153985585835843,0.35741086134416816
A00043677.npy,68,39,1.0,0.2,cs,13.181909353063887,0.5493655694545989
A00043677.npy,68,39,1.0,0.2,ddnm,28.09357845570109,0.804745334584378
A00043677.npy,68,39,1.0,0.3,zerofill,12.459915764508763,0.445570603960321
A00043677.npy,68,39,1.0,0.3,cs,13.585532932392939,0.6404258537578628
A00043677.npy,68,39,1.0,0.3,ddnm,33.39818344970805,0.8971388715608919
A00043677.npy,68,39,1.0,0.5,zerofill,26.492451591208134,0.7463717113553229
A00043677.npy,68,39,1.0,0.5,cs,35.549625099005,0.9845573332874533
A00043677.npy,68,39,1.0,0.5,ddnm,37.336885235469104,0.9866583376994732
A00043739.npy,29,0,0.0,0.2,zerofill,10.50151665312802,0.30146872103315026
A00043739.npy,29,0,0.0,0.2,cs,11.83495245394955,0.5434209679516194
A00043739.npy,29,0,0.0,0.2,ddnm,10.33444650228224,0.46308314702239833
A00043739.npy,29,0,0.0,0.3,zerofill,20.13067655779412,0.5629197647286537
A00043739.npy,29,0,0.0,0.3,cs,31.47808899848095,0.9362084918934026
A00043739.npy,29,0,0.0,0.3,ddnm,30.498851132885907,0.9509479946461105
A00043739.npy,29,0,0.0,0.5,zerofill,24.846407712245828,0.6673929917431671
A00043739.npy,29,0,0.0,0.5,cs,37.46401249952428,0.9843134476561214
A00043739.npy,29,0,0.0,0.5,ddnm,38.73034203769298,0.9865072553267052
A00043739.npy,35,6,0.154,0.2,zerofill,11.643902425434263,0.3573897577787718
A00043739.npy,35,6,0.154,0.2,cs,12.79074823780072,0.588461603330685
A00043739.npy,35,6,0.154,0.2,ddnm,22.90518455211639,0.7573171915930467
A00043739.npy,35,6,0.154,0.3,zerofill,20.917586579696888,0.5400818284261191
A00043739.npy,35,6,0.154,0.3,cs,30.81694457967719,0.9132778525064146
A00043739.npy,35,6,0.154,0.3,ddnm,31.74436510463778,0.9384035528330865
A00043739.npy,35,6,0.154,0.5,zerofill,23.828385128437453,0.6692935562163708
A00043739.npy,35,6,0.154,0.5,cs,35.28162876951368,0.9754669740896205
A00043739.npy,35,6,0.154,0.5,ddnm,35.38741566277795,0.9760761906129318
A00043739.npy,40,11,0.282,0.2,zerofill,12.029874073266097,0.3606257117219832
A00043739.npy,40,11,0.282,0.2,cs,13.118421012872153,0.5982081118639652
A00043739.npy,40,11,0.282,0.2,ddnm,23.023546494063854,0.7962024434706413
A00043739.npy,40,11,0.282,0.3,zerofill,20.807458655128805,0.5479117031866568
A00043739.npy,40,11,0.282,0.3,cs,29.938127749302197,0.9002893241167417
A00043739.npy,40,11,0.282,0.3,ddnm,34.05205166098146,0.9586377278254642
A00043739.npy,40,11,0.282,0.5,zerofill,13.317610764342295,0.5680135577381135
A00043739.npy,40,11,0.282,0.5,cs,12.891798967444018,0.6976868594058817
A00043739.npy,40,11,0.282,0.5,ddnm,26.83679218550319,0.8865440311604894
A00043739.npy,46,17,0.436,0.2,zerofill,13.159873041905833,0.419356646775425
A00043739.npy,46,17,0.436,0.2,cs,13.36961519406774,0.6281525105384083
A00043739.npy,46,17,0.436,0.2,ddnm,31.29774066546836,0.8867230125049915
A00043739.npy,46,17,0.436,0.3,zerofill,20.846611566263494,0.6170419866446386
A00043739.npy,46,17,0.436,0.3,cs,31.601540683848985,0.939728733726813
A00043739.npy,46,17,0.436,0.3,ddnm,33.686100201274634,0.966984838874021
A00043739.npy,46,17,0.436,0.5,zerofill,27.451185122296664,0.7964945781771499
A00043739.npy,46,17,0.436,0.5,cs,35.334705709199,0.9820594268159436
A00043739.npy,46,17,0.436,0.5,ddnm,36.61181474636821,0.9783010818935216
A00043739.npy,51,22,0.564,0.2,zerofill,16.87607127338967,0.42932767977085173
A00043739.npy,51,22,0.564,0.2,cs,23.866500761575114,0.7477996093716013
A00043739.npy,51,22,0.564,0.2,ddnm,32.513969469746904,0.9117713280480673
A00043739.npy,51,22,0.564,0.3,zerofill,21.13101614102504,0.5870284778523029
A00043739.npy,51,22,0.564,0.3,cs,31.77326874709436,0.9277089634803604
A00043739.npy,51,22,0.564,0.3,ddnm,35.53250395629376,0.9766726191086783
A00043739.npy,51,22,0.564,0.5,zerofill,26.031071607434306,0.7407525807229396
A00043739.npy,51,22,0.564,0.5,cs,36.2354123091971,0.983574454605307
A00043739.npy,51,22,0.564,0.5,ddnm,37.88890125249788,0.9854083020651543
A00043739.npy,57,28,0.718,0.2,zerofill,18.279697071310945,0.4527919426451953
A00043739.npy,57,28,0.718,0.2,cs,26.186274805914294,0.7924196977124115
A00043739.npy,57,28,0.718,0.2,ddnm,32.8397503122592,0.9127861517462734
A00043739.npy,57,28,0.718,0.3,zerofill,13.301029822209863,0.48167148207896676
A00043739.npy,57,28,0.718,0.3,cs,13.659128938703498,0.7086465681276608
A00043739.npy,57,28,0.718,0.3,ddnm,33.646412953497695,0.9280183418295743
A00043739.npy,57,28,0.718,0.5,zerofill,25.074924437832415,0.7004153172048496
A00043739.npy,57,28,0.718,0.5,cs,38.90853052361053,0.9860966356170334
A00043739.npy,57,28,0.718,0.5,ddnm,44.711522864565794,0.994078380014428
A00043739.npy,62,33,0.846,0.2,zerofill,12.01771459481025,0.36518505899273374
A00043739.npy,62,33,0.846,0.2,cs,13.003161229505762,0.6175186858176004
A00043739.npy,62,33,0.846,0.2,ddnm,31.24870441559427,0.8600578116685016
A00043739.npy,62,33,0.846,0.3,zerofill,21.600440855803164,0.585600890892487
A00043739.npy,62,33,0.846,0.3,cs,31.888633138329006,0.9407233060426455
A00043739.npy,62,33,0.846,0.3,ddnm,36.932229358068675,0.9757194250533735
A00043739.npy,62,33,0.846,0.5,zerofill,24.687999485457375,0.689080822717479
A00043739.npy,62,33,0.846,0.5,cs,37.42764719121362,0.983311679187208
A00043739.npy,62,33,0.846,0.5,ddnm,42.05362882516573,0.9932015547946844
A00043739.npy,68,39,1.0,0.2,zerofill,10.871590812028646,0.31203049334321814
A00043739.npy,68,39,1.0,0.2,cs,12.148389662417102,0.5399261963417012
A00043739.npy,68,39,1.0,0.2,ddnm,16.83793379067028,0.6699118485749473
A00043739.npy,68,39,1.0,0.3,zerofill,20.421745806628387,0.5654837795009957
A00043739.npy,68,39,1.0,0.3,cs,31.303961585983636,0.9231478004923825
A00043739.npy,68,39,1.0,0.3,ddnm,35.23814795391867,0.9736917604204468
A00043739.npy,68,39,1.0,0.5,zerofill,23.459082799545303,0.6837473190736693
A00043739.npy,68,39,1.0,0.5,cs,35.28115239309402,0.9809241757273386
A00043739.npy,68,39,1.0,0.5,ddnm,37.74313189626732,0.9895250748936062
A00043788.npy,29,0,0.0,0.2,zerofill,12.534034967391756,0.42316180699474115
A00043788.npy,29,0,0.0,0.2,cs,12.581284122750455,0.5934729398741179
A00043788.npy,29,0,0.0,0.2,ddnm,27.257184954598724,0.7934822559277098
A00043788.npy,29,0,0.0,0.3,zerofill,12.271857904783161,0.4174806610558055
A00043788.npy,29,0,0.0,0.3,cs,12.661152707683868,0.6195497051100873
A00043788.npy,29,0,0.0,0.3,ddnm,28.752785514155185,0.821542671308456
A00043788.npy,29,0,0.0,0.5,zerofill,23.281210460490044,0.6922495426798204
A00043788.npy,29,0,0.0,0.5,cs,35.57007395962983,0.9770295844703424
A00043788.npy,29,0,0.0,0.5,ddnm,35.612881829099386,0.9717506769803287
A00043788.npy,35,6,0.154,0.2,zerofill,19.57636975358148,0.5024190293878531
A00043788.npy,35,6,0.154,0.2,cs,27.44284814295524,0.7977207844146285
A00043788.npy,35,6,0.154,0.2,ddnm,31.302114542329683,0.9095581570673745
A00043788.npy,35,6,0.154,0.3,zerofill,20.723944321852784,0.5165937457050753
A00043788.npy,35,6,0.154,0.3,cs,30.0183685066446,0.8750569686399724
A00043788.npy,35,6,0.154,0.3,ddnm,32.40202145447253,0.9303003019595444
A00043788.npy,35,6,0.154,0.5,zerofill,24.69249741140851,0.7220184126030003
A00043788.npy,35,6,0.154,0.5,cs,36.09346348961236,0.9719704392815879
A00043788.npy,35,6,0.154,0.5,ddnm,37.988447353341854,0.9805403186913877
A00043788.npy,40,11,0.282,0.2,zerofill,19.442321833601934,0.5231575560205247
A00043788.npy,40,11,0.282,0.2,cs,27.094889277331752,0.797829764294199
A00043788.npy,40,11,0.282,0.2,ddnm,31.920128182886845,0.9256131743245855
A00043788.npy,40,11,0.282,0.3,zerofill,14.128497781291856,0.4810156084430593
A00043788.npy,40,11,0.282,0.3,cs,14.52249635036624,0.7030507010589815
A00043788.npy,40,11,0.282,0.3,ddnm,31.559188602243342,0.8945406542005189
A00043788.npy,40,11,0.282,0.5,zerofill,26.71849708776518,0.7530138339962834
A00043788.npy,40,11,0.282,0.5,cs,34.06111037482135,0.9724311717805668
A00043788.npy,40,11,0.282,0.5,ddnm,37.16144174641312,0.977122190441697
A00043788.npy,46,17,0.436,0.2,zerofill,14.088239500826207,0.3998209021042631
A00043788.npy,46,17,0.436,0.2,cs,14.321505728008791,0.58874955148236
A00043788.npy,46,17,0.436,0.2,ddnm,29.52377866630332,0.8469786334215185
A00043788.npy,46,17,0.436,0.3,zerofill,21.656138766079216,0.5919106990136911
A00043788.npy,46,17,0.436,0.3,cs,29.605220600566394,0.9079164960640624
A00043788.npy,46,17,0.436,0.3,ddnm,33.45878358260654,0.9556510302848119
A00043788.npy,46,17,0.436,0.5,zerofill,26.83532064935076,0.757030560069504
A00043788.npy,46,17,0.436,0.5,cs,35.675337806152186,0.9791311362087006
A00043788.npy,46,17,0.436,0.5,ddnm,38.9065755035625,0.985329529104839
A00043788.npy,51,22,0.564,0.2,zerofill,19.21952652183508,0.5404980903898082
A00043788.npy,51,22,0.564,0.2,cs,27.263335408322508,0.8369672426197916
A00043788.npy,51,22,0.564,0.2,ddnm,30.207183912535335,0.9316593859123466
A00043788.npy,51,22,0.564,0.3,zerofill,22.771780063952548,0.6282421466265286
A00043788.npy,51,22,0.564,0.3,cs,30.227888439261065,0.9258398144428078
A00043788.npy,51,22,0.564,0.3,ddnm,31.948145914307684,0.9423505789836835
A00043788.npy,51,22,0.564,0.5,zerofill,27.283218274107202,0.786883854460661
A00043788.npy,51,22,0.564,0.5,cs,35.24903872809049,0.9792601238156288
A00043788.npy,51,22,0.564,0.5,ddnm,37.461910550757,0.9831129187371134
A00043788.npy,57,28,0.718,0.2,zerofill,13.061281501392994,0.41943713242021585
A00043788.npy,57,28,0.718,0.2,cs,14.110905892601284,0.6102181182728755
A00043788.npy,57,28,0.718,0.2,ddnm,30.616922303793732,0.8710960455146713
A00043788.npy,57,28,0.718,0.3,zerofill,22.824625045594765,0.6531236489073129
A00043788.npy,57,28,0.718,0.3,cs,30.767138751159344,0.9515413432148028
A00043788.npy,57,28,0.718,0.3,ddnm,33.48984386922981,0.9641117366314639
A00043788.npy,57,28,0.718,0.5,zerofill,27.41937259505137,0.810659676208943
A00043788.npy,57,28,0.718,0.5,cs,32.256212744351956,0.9749904735070408
A00043788.npy,57,28,0.718,0.5,ddnm,33.91915109046835,0.9746426598210708
A00043788.npy,62,33,0.846,0.2,zerofill,13.065457651447252,0.4017227377244121
A00043788.npy,62,33,0.846,0.2,cs,13.611153873936907,0.6193368630312572
A00043788.npy,62,33,0.846,0.2,ddnm,30.746811145994613,0.8758913848556136
A00043788.npy,62,33,0.846,0.3,zerofill,19.848995652102076,0.5532996341237485
A00043788.npy,62,33,0.846,0.3,cs,28.93210355550221,0.8910969968017184
A00043788.npy,62,33,0.846,0.3,ddnm,32.01262579943,0.9541511388615203
A00043788.npy,62,33,0.846,0.5,zerofill,14.017026551812254,0.5601177238610473
A00043788.npy,62,33,0.846,0.5,cs,13.89644594157463,0.7163854465497869
A00043788.npy,62,33,0.846,0.5,ddnm,38.87115643757136,0.965039356249502
A00043788.npy,68,39,1.0,0.2,zerofill,12.083122049458826,0.4061055577570641
A00043788.npy,68,39,1.0,0.2,cs,12.358007355493296,0.5569650976551472
A00043788.npy,68,39,1.0,0.2,ddnm,30.608945389772252,0.8415642197223095
A00043788.npy,68,39,1.0,0.3,zerofill,12.078859714472133,0.4019520157256054
A00043788.npy,68,39,1.0,0.3,cs,12.402705522589567,0.5979512764894496
A00043788.npy,68,39,1.0,0.3,ddnm,33.42291003297322,0.8823260449591871
A00043788.npy,68,39,1.0,0.5,zerofill,27.99450901752309,0.8043194053373236
A00043788.npy,68,39,1.0,0.5,cs,36.71733106163089,0.9842692910864033
A00043788.npy,68,39,1.0,0.5,ddnm,35.90246776016055,0.9827742831692905
A00044012.npy,29,0,0.0,0.2,zerofill,20.5995685056331,0.5556942415851762
A00044012.npy,29,0,0.0,0.2,cs,28.263713703856638,0.9087889532153967
A00044012.npy,29,0,0.0,0.2,ddnm,27.208809059985782,0.9101912736436174
A00044012.npy,29,0,0.0,0.3,zerofill,12.1189159170655,0.43605618888993436
A00044012.npy,29,0,0.0,0.3,cs,12.108941277799701,0.5717684268762824
A00044012.npy,29,0,0.0,0.3,ddnm,31.263992261739773,0.8913690044863254
A00044012.npy,29,0,0.0,0.5,zerofill,23.94761588426578,0.6721774969553658
A00044012.npy,29,0,0.0,0.5,cs,35.18900695832611,0.9745407361187816
A00044012.npy,29,0,0.0,0.5,ddnm,34.68276376804077,0.9726749959070655
A00044012.npy,35,6,0.154,0.2,zerofill,18.34708437531388,0.46731242523391653
A00044012.npy,35,6,0.154,0.2,cs,26.184514530935154,0.7877512619934162
A00044012.npy,35,6,0.154,0.2,ddnm,30.68785065552764,0.9101016001064541
A00044012.npy,35,6,0.154,0.3,zerofill,12.416873738273068,0.4363611860039647
A00044012.npy,35,6,0.154,0.3,cs,12.54872146115661,0.6067200439052107
A00044012.npy,35,6,0.154,0.3,ddnm,27.905944414453586,0.8237339390211009
A00044012.npy,35,6,0.154,0.5,zerofill,26.46284981652783,0.7036023169114697
A00044012.npy,35,6,0.154,0.5,cs,36.282961060693125,0.9773188173426508
A00044012.npy,35,6,0.154,0.5,ddnm,37.175848574546244,0.9811029303773889
A00044012.npy,40,11,0.282,0.2,zerofill,12.608268792286912,0.4194300011012252
A00044012.npy,40,11,0.282,0.2,cs,13.479031155358763,0.6003433163439905
A00044012.npy,40,11,0.282,0.2,ddnm,25.041301504958135,0.8204687242154648
A00044012.npy,40,11,0.282,0.3,zerofill,21.75589659092513,0.615299610961207
A00044012.npy,40,11,0.282,0.3,cs,30.767980610672915,0.9235352726242245
A00044012.npy,40,11,0.282,0.3,ddnm,33.27392915609904,0.9597282412471198
A00044012.npy,40,11,0.282,0.5,zerofill,26.413202061830326,0.7587230380847477
A00044012.npy,40,11,0.282,0.5,cs,34.678264310537905,0.9761893189472397
A00044012.npy,40,11,0.282,0.5,ddnm,36.24392762325637,0.9811500802544041
A00044012.npy,46,17,0.436,0.2,zerofill,17.578381793525708,0.47480638322786883
A00044012.npy,46,17,0.436,0.2,cs,24.008216872324578,0.7568889539533021
A00044012.npy,46,17,0.436,0.2,ddnm,32.02072489063201,0.9012157518984297
A00044012.npy,46,17,0.436,0.3,zerofill,19.234439852200907,0.601860246174385
A00044012.npy,46,17,0.436,0.3,cs,30.028136242948996,0.9186147056025415
A00044012.npy,46,17,0.436,0.3,ddnm,33.09047441213286,0.9531279986955024
A00044012.npy,46,17,0.436,0.5,zerofill,14.600808361500434,0.6495296543746834
A00044012.npy,46,17,0.436,0.5,cs,14.077898149576091,0.755356915319574
A00044012.npy,46,17,0.436,0.5,ddnm,35.86994970470628,0.9555962102343016
A00044012.npy,51,22,0.564,0.2,zerofill,17.848363264971884,0.46833618689275
A00044012.npy,51,22,0.564,0.2,cs,26.07509184550292,0.7717897947274451
A00044012.npy,51,22,0.564,0.2,ddnm,31.891103838819607,0.9076736228582087
A00044012.npy,51,22,0.564,0.3,zerofill,13.428149903738305,0.5077060907854665
A00044012.npy,51,22,0.564,0.3,cs,14.6660960676267,0.7500481120708556
A00044012.npy,51,22,0.564,0.3,ddnm,19.27873756180443,0.8631283881348473
A00044012.npy,51,22,0.564,0.5,zerofill,27.139465864868697,0.7751633439844264
A00044012.npy,51,22,0.564,0.5,cs,35.83385735878399,0.9815527858296187
A00044012.npy,51,22,0.564,0.5,ddnm,39.49888275504052,0.9877424914969516
A00044012.npy,57,28,0.718,0.2,zerofill,13.262854149782052,0.46159202328802573
A00044012.npy,57,28,0.718,0.2,cs,14.521766186061967,0.7190930342917516
A00044012.npy,57,28,0.718,0.2,ddnm,29.72213693228337,0.8820446653121887
A00044012.npy,57,28,0.718,0.3,zerofill,13.997307725068723,0.4785893367560531
A00044012.npy,57,28,0.718,0.3,cs,14.07910663842677,0.6976262298277818
A00044012.npy,57,28,0.718,0.3,ddnm,34.15042275265088,0.9241930850639086
A00044012.npy,57,28,0.718,0.5,zerofill,24.580702469732017,0.7482382125566653
A00044012.npy,57,28,0.718,0.5,cs,34.84712000533932,0.9804986298476711
A00044012.npy,57,28,0.718,0.5,ddnm,36.39916052709709,0.9812539357414684
A00044012.npy,62,33,0.846,0.2,zerofill,17.598495222855433,0.49538197545609874
A00044012.npy,62,33,0.846,0.2,cs,26.64737531698875,0.8331774717519194
A00044012.npy,62,33,0.846,0.2,ddnm,31.165275457274348,0.9254353968679376
A00044012.npy,62,33,0.846,0.3,zerofill,18.04645041999474,0.5123170650086588
A00044012.npy,62,33,0.846,0.3,cs,29.24216418651099,0.8847511615614174
A00044012.npy,62,33,0.846,0.3,ddnm,35.40265907877163,0.9545664842636218
A00044012.npy,62,33,0.846,0.5,zerofill,27.26276395267969,0.7891993709062485
A00044012.npy,62,33,0.846,0.5,cs,36.56826359196848,0.984191657990834
A00044012.npy,62,33,0.846,0.5,ddnm,40.42303233972724,0.9880719020926674
A00044012.npy,68,39,1.0,0.2,zerofill,12.663676385468793,0.38406673815563386
A00044012.npy,68,39,1.0,0.2,cs,13.860306114358352,0.6317306144341454
A00044012.npy,68,39,1.0,0.2,ddnm,14.01996395783154,0.6419746674569591
A00044012.npy,68,39,1.0,0.3,zerofill,12.512460305381712,0.4454709154796693
A00044012.npy,68,39,1.0,0.3,cs,13.58498109215021,0.6711748438305519
A00044012.npy,68,39,1.0,0.3,ddnm,34.073835145052506,0.9233021903157362
A00044012.npy,68,39,1.0,0.5,zerofill,27.118463442513562,0.7948686473193716
A00044012.npy,68,39,1.0,0.5,cs,36.11325087236792,0.9862124142676264
A00044012.npy,68,39,1.0,0.5,ddnm,39.73191724045241,0.9897672537513011
A00044131.npy,29,0,0.0,0.2,zerofill,18.64483565317645,0.45528019927645863
A00044131.npy,29,0,0.0,0.2,cs,26.95583124625186,0.8388711421354279
A00044131.npy,29,0,0.0,0.2,ddnm,30.686612673095194,0.9286407285966369
A00044131.npy,29,0,0.0,0.3,zerofill,11.736548414301335,0.3702933821431062
A00044131.npy,29,0,0.0,0.3,cs,11.777096451904365,0.5535349268764586
A00044131.npy,29,0,0.0,0.3,ddnm,32.07494027155771,0.8412638533458983
A00044131.npy,29,0,0.0,0.5,zerofill,12.07434320398323,0.48597950027678594
A00044131.npy,29,0,0.0,0.5,cs,11.79639220040107,0.5809180273342515
A00044131.npy,29,0,0.0,0.5,ddnm,20.317674124134225,0.7060011505281238
A00044131.npy,35,6,0.154,0.2,zerofill,12.001925482554526,0.3879463039263551
A00044131.npy,35,6,0.154,0.2,cs,12.504808001835961,0.5781844264791365
A00044131.npy,35,6,0.154,0.2,ddnm,29.80973951937482,0.8754803067680426
A00044131.npy,35,6,0.154,0.3,zerofill,18.709907803422603,0.5132029184741805
A00044131.npy,35,6,0.154,0.3,cs,31.262822546383827,0.8698273521808728
A00044131.npy,35,6,0.154,0.3,ddnm,33.14725867975235,0.9462519428965322
A00044131.npy,35,6,0.154,0.5,zerofill,25.597899879879783,0.7284845179959659
A00044131.npy,35,6,0.154,0.5,cs,36.105791708164105,0.97568103566954
A00044131.npy,35,6,0.154,0.5,ddnm,36.64977691817262,0.9785669255972678
A00044131.npy,40,11,0.282,0.2,zerofill,12.46046421090892,0.3932814835978004
A00044131.npy,40,11,0.282,0.2,cs,13.603446648238362,0.6280731391478226
A00044131.npy,40,11,0.282,0.2,ddnm,13.58263160184783,0.6545458458565312
A00044131.npy,40,11,0.282,0.3,zerofill,18.05733597993107,0.5392348544587393
A00044131.npy,40,11,0.282,0.3,cs,29.056042322020083,0.8770451367029545
A00044131.npy,40,11,0.282,0.3,ddnm,31.70232163273308,0.9344150223492679
A00044131.npy,40,11,0.282,0.5,zerofill,26.84286172812653,0.7811674699129713
A00044131.npy,40,11,0.282,0.5,cs,35.523197233699044,0.9767395658250843
A00044131.npy,40,11,0.282,0.5,ddnm,37.95010780927517,0.9849022559319027
A00044131.npy,46,17,0.436,0.2,zerofill,18.293929620304322,0.5168506417108819
A00044131.npy,46,17,0.436,0.2,cs,25.80496182839601,0.8263840641844161
A00044131.npy,46,17,0.436,0.2,ddnm,30.47967141405451,0.9030442089362991
A00044131.npy,46,17,0.436,0.3,zerofill,18.96423954664662,0.6101291742847154
A00044131.npy,46,17,0.436,0.3,cs,30.602595275383166,0.923650656290927
A00044131.npy,46,17,0.436,0.3,ddnm,34.98864227168015,0.9531483905061027
A00044131.npy,46,17,0.436,0.5,zerofill,25.898490310643258,0.7448316446857893
A00044131.npy,46,17,0.436,0.5,cs,35.666111095460735,0.9796581118818382
A00044131.npy,46,17,0.436,0.5,ddnm,38.5720975360831,0.9861200946580656
A00044131.npy,51,22,0.564,0.2,zerofill,19.018201859247185,0.4837153128833334
A00044131.npy,51,22,0.564,0.2,cs,25.28509058358496,0.7561511248108616
A00044131.npy,51,22,0.564,0.2,ddnm,31.46141833006226,0.9061445043329925
A00044131.npy,51,22,0.564,0.3,zerofill,13.67481290967141,0.5098184182996577
A00044131.npy,51,22,0.564,0.3,cs,13.681327762889406,0.7135728224669527
A00044131.npy,51,22,0.564,0.3,ddnm,30.83039272674865,0.9351464709834173
A00044131.npy,51,22,0.564,0.5,zerofill,24.7257176716829,0.7799593498159447
